00005283.wav	Male	Yes	music	Put on pop music	[IN:PLAY_MUSIC Put on [SL:MUSIC_GENRE pop ] [SL:MUSIC_TYPE music ] ]
00005282.wav	Male	Yes	music	Please skip this song	[IN:SKIP_TRACK_MUSIC Please skip this [SL:MUSIC_TYPE song ] ]
00005281.wav	Male	Yes	music	Play me jazz music	[IN:PLAY_MUSIC Play me [SL:MUSIC_GENRE jazz ] [SL:MUSIC_TYPE music ] ]
00005300.wav	Male	Yes	music	add Godsmack s album Awake to playlist	[IN:ADD_TO_PLAYLIST_MUSIC add [SL:MUSIC_ARTIST_NAME Godsmack ] s [SL:MUSIC_TYPE album ] [SL:MUSIC_ALBUM_TITLE Awake ] to [SL:MUSIC_TYPE playlist ] ]
00005299.wav	Male	Yes	music	Play Despacito on Pandora	[IN:PLAY_MUSIC Play [SL:MUSIC_TRACK_TITLE Despacito ] on [SL:MUSIC_PROVIDER_NAME Pandora ] ]
00005298.wav	Male	Yes	music	repeat this song	[IN:REPLAY_MUSIC repeat this [SL:MUSIC_TYPE song ] ]
00005297.wav	Male	Yes	music	play Van Morrison Moondance	[IN:PLAY_MUSIC play [SL:MUSIC_ARTIST_NAME Van Morrison ] [SL:MUSIC_TRACK_TITLE Moondance ] ]
00005296.wav	Male	Yes	music	Play some popular Filipino songs	[IN:PLAY_MUSIC Play some popular Filipino [SL:MUSIC_TYPE songs ] ]
00005295.wav	Male	Yes	music	Play Andre Previn Get me to church on time on Pandora	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Andre Previn ] [SL:MUSIC_TRACK_TITLE Get me to church on time ] on [SL:MUSIC_PROVIDER_NAME Pandora ] ]
00005294.wav	Male	Yes	music	Play Smashing Pumpkins Gish album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Smashing Pumpkins ] [SL:MUSIC_ALBUM_TITLE Gish ] [SL:MUSIC_TYPE album ] ]
00005293.wav	Male	Yes	music	Find a summer playlist	[IN:PLAY_MUSIC Find a [SL:MUSIC_PLAYLIST_TITLE summer ] [SL:MUSIC_TYPE playlist ] ]
00005292.wav	Male	Yes	music	i need some woro music	[IN:PLAY_MUSIC i need some [SL:MUSIC_GENRE woro ] [SL:MUSIC_TYPE music ] ]
00005291.wav	Male	Yes	music	Remove this track from list and skip to next track	[IN:SKIP_TRACK_MUSIC Remove this [SL:MUSIC_TYPE track ] from list and skip to [SL:ORDINAL next ] [SL:MUSIC_TYPE track ] ]
00005302.wav	Male	Yes	music	I want to listen to Kendrick Lamar s full discography	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_ARTIST_NAME Kendrick Lamar ] s full discography ]
00005301.wav	Male	Yes	music	Play me a song by Nelly	[IN:PLAY_MUSIC Play me a [SL:MUSIC_TYPE song ] by [SL:MUSIC_ARTIST_NAME Nelly ] ]
00005303.wav	Male	Yes	music	Skip to the next song	[IN:SKIP_TRACK_MUSIC Skip to the [SL:ORDINAL next ] [SL:MUSIC_TYPE song ] ]
00005304.wav	Male	Yes	music	play reggae	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE reggae ] ]
00005305.wav	Male	Yes	music	Please play music in French	[IN:PLAY_MUSIC Please play [SL:MUSIC_TYPE music ] in [SL:MUSIC_GENRE French ] ]
00005306.wav	Male	Yes	music	Play Madonna s first album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Madonna ] s first [SL:MUSIC_TYPE album ] ]
00005307.wav	Male	Yes	music	Find other similar artists	[IN:PLAY_MUSIC Find other similar [SL:MUSIC_TYPE artists ] ]
00005308.wav	Male	Yes	music	Play No One by Alicia Keys	[IN:PLAY_MUSIC Play [SL:MUSIC_TRACK_TITLE No One ] by [SL:MUSIC_ARTIST_NAME Alicia Keys ] ]
00005309.wav	Male	Yes	music	Play a new song	[IN:PLAY_MUSIC Play a new [SL:MUSIC_TYPE song ] ]
00005310.wav	Male	Yes	music	Search for songs by Canton Jones	[IN:PLAY_MUSIC Search for [SL:MUSIC_TYPE songs ] by [SL:MUSIC_ARTIST_NAME Canton Jones ] ]
00005311.wav	Female	Yes	music	play previous	[IN:PREVIOUS_TRACK_MUSIC play [SL:ORDINAL previous ] ]
00005312.wav	Female	Yes	music	play spotify jazz playlist	[IN:PLAY_MUSIC play [SL:MUSIC_PROVIDER_NAME spotify ] [SL:MUSIC_PLAYLIST_TITLE jazz ] [SL:MUSIC_TYPE playlist ] ]
00005313.wav	Female	Yes	music	Can you play hip hop music	[IN:PLAY_MUSIC Can you play [SL:MUSIC_GENRE hip hop ] [SL:MUSIC_TYPE music ] ]
00005314.wav	Female	Yes	music	please play justin timberlake latest album	[IN:PLAY_MUSIC please play [SL:MUSIC_ARTIST_NAME justin timberlake ] latest [SL:MUSIC_TYPE album ] ]
00005315.wav	Female	Yes	music	Repeat the song please	[IN:REPLAY_MUSIC Repeat the [SL:MUSIC_TYPE song ] please ]
00005316.wav	Female	Yes	music	i want to hear rock music	[IN:PLAY_MUSIC i want to hear [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] ]
00005317.wav	Female	Yes	music	Please play the top ten rap songs	[IN:PLAY_MUSIC Please play the top ten [SL:MUSIC_GENRE rap ] [SL:MUSIC_TYPE songs ] ]
00005318.wav	Female	Yes	music	I want to listen to the latest Pink song	[IN:PLAY_MUSIC I want to listen to the latest [SL:MUSIC_ARTIST_NAME Pink ] [SL:MUSIC_TYPE song ] ]
00005319.wav	Female	Yes	music	Add a new station	[IN:CREATE_PLAYLIST_MUSIC Add a new [SL:MUSIC_TYPE station ] ]
00005320.wav	Female	Yes	music	like this track	[IN:LIKE_MUSIC like this [SL:MUSIC_TYPE track ] ]
00005331.wav	Male	Yes	music	Play me Opposites Attract by Paula Abdul	[IN:PLAY_MUSIC Play me [SL:MUSIC_TRACK_TITLE Opposites Attract ] by [SL:MUSIC_ARTIST_NAME Paula Abdul ] ]
00005332.wav	Male	Yes	music	Skip the current song	[IN:SKIP_TRACK_MUSIC Skip the [SL:ORDINAL current ] [SL:MUSIC_TYPE song ] ]
00005333.wav	Male	Yes	music	Repeat the last song	[IN:PREVIOUS_TRACK_MUSIC Repeat the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00005334.wav	Male	Yes	music	play this track	[IN:PLAY_MUSIC play this [SL:MUSIC_TYPE track ] ]
00005335.wav	Male	Yes	music	Start song from beginning	[IN:REPLAY_MUSIC Start [SL:MUSIC_TYPE song ] from beginning ]
00005336.wav	Male	Yes	music	Colton Dixon music	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Colton Dixon ] [SL:MUSIC_TYPE music ] ]
00005337.wav	Male	Yes	music	Play R B	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE R B ] ]
00005338.wav	Male	Yes	music	I want to hear Florence And The Machine s new song	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_ARTIST_NAME Florence And The Machine ] s new [SL:MUSIC_TYPE song ] ]
00005339.wav	Male	Yes	music	Play the last track	[IN:PLAY_MUSIC Play the last [SL:MUSIC_TYPE track ] ]
00005340.wav	Male	Yes	music	play greatest hits by rush	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE greatest ] [SL:MUSIC_TYPE hits ] by [SL:MUSIC_ARTIST_NAME rush ] ]
00005341.wav	Male	Yes	music	Put song on loop	[IN:LOOP_MUSIC Put [SL:MUSIC_TYPE song ] on loop ]
00005342.wav	Male	Yes	music	Please remove this song from the playlist permanently	[IN:REMOVE_FROM_PLAYLIST_MUSIC Please remove this [SL:MUSIC_TYPE song ] from the [SL:MUSIC_TYPE playlist ] permanently ]
00005343.wav	Male	Yes	music	play Maria over and over	[IN:LOOP_MUSIC play [SL:MUSIC_TRACK_TITLE Maria ] over and over ]
00005344.wav	Male	Yes	music	play my disco playlist followed by my eighty s playlist	[IN:PLAY_MUSIC play my [SL:MUSIC_PLAYLIST_TITLE disco ] [SL:MUSIC_TYPE playlist ] followed by my [SL:MUSIC_GENRE eighty s playlist ] ]
00005345.wav	Male	Yes	music	Play the Frozen soundtrack	[IN:PLAY_MUSIC Play the [SL:MUSIC_ALBUM_TITLE Frozen ] [SL:MUSIC_TYPE soundtrack ] ]
00005346.wav	Male	Yes	music	let s hear Beyonce	[IN:PLAY_MUSIC let s hear [SL:MUSIC_ARTIST_NAME Beyonce ] ]
00005347.wav	Male	Yes	music	Repeat the song one more time	[IN:REPLAY_MUSIC Repeat the [SL:MUSIC_TYPE song ] one more time ]
00005348.wav	Male	Yes	music	play me some slow music	[IN:PLAY_MUSIC play me some [SL:MUSIC_GENRE slow ] [SL:MUSIC_TYPE music ] ]
00005349.wav	Male	Yes	music	I want to hear popular Bollywood music	[IN:PLAY_MUSIC I want to hear popular [SL:MUSIC_GENRE Bollywood ] [SL:MUSIC_TYPE music ] ]
00005350.wav	Male	Yes	music	Find playlist titled ninety seconds rock	[IN:PLAY_MUSIC Find [SL:MUSIC_TYPE playlist ] titled [SL:MUSIC_GENRE ninety seconds ] [SL:MUSIC_GENRE rock ] ]
00005351.wav	Male	Yes	music	What songs were played on this TV show on Monday	[IN:UNSUPPORTED_MUSIC What [SL:MUSIC_TYPE songs ] were played on this TV show on Monday ]
00005352.wav	Male	Yes	music	Find my Def Lepperd playlist	[IN:PLAY_MUSIC Find my [SL:MUSIC_GENRE Def Lepperd ] [SL:MUSIC_TYPE playlist ] ]
00005353.wav	Male	Yes	music	play feel it still by portugal the man	[IN:PLAY_MUSIC play [SL:MUSIC_TRACK_TITLE feel it still ] by [SL:MUSIC_ARTIST_NAME portugal the man ] ]
00005354.wav	Male	Yes	music	Play bad liar by Selena gomez	[IN:PLAY_MUSIC Play [SL:MUSIC_TRACK_TITLE bad liar ] by [SL:MUSIC_ARTIST_NAME Selena gomez ] ]
00005355.wav	Male	Yes	music	Play Taylor swift s latest song	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Taylor swift ] s latest [SL:MUSIC_TYPE song ] ]
00005356.wav	Male	Yes	music	please play some twenty one pilots	[IN:PLAY_MUSIC please play some [SL:MUSIC_ARTIST_NAME twenty one pilots ] ]
00005357.wav	Male	Yes	music	Do not play country	[IN:REMOVE_FROM_PLAYLIST_MUSIC Do not play [SL:MUSIC_GENRE country ] ]
00005358.wav	Male	Yes	music	Please play me some classical music	[IN:PLAY_MUSIC Please play me some [SL:MUSIC_GENRE classical ] [SL:MUSIC_TYPE music ] ]
00005359.wav	Male	Yes	music	Start my workout playlist	[IN:PLAY_MUSIC Start my [SL:MUSIC_PLAYLIST_TITLE workout ] [SL:MUSIC_TYPE playlist ] ]
00005360.wav	Male	Yes	music	Music written by Taylor swift	[IN:PLAY_MUSIC [SL:MUSIC_TYPE Music ] written by [SL:MUSIC_ARTIST_NAME Taylor swift ] ]
00005361.wav	Female	Yes	music	I want to listen to Kendrick Lamar	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_ARTIST_NAME Kendrick Lamar ] ]
00005362.wav	Female	Yes	music	Start song over	[IN:REPLAY_MUSIC Start [SL:MUSIC_TYPE song ] over ]
00005363.wav	Female	Yes	music	play another station	[IN:PLAY_MUSIC play another [SL:MUSIC_TYPE station ] ]
00005364.wav	Female	Yes	music	Find me the latest Linkin Park album	[IN:PLAY_MUSIC Find me the latest [SL:MUSIC_ARTIST_NAME Linkin Park ] [SL:MUSIC_TYPE album ] ]
00005365.wav	Female	Yes	music	change to pop songs	[IN:PLAY_MUSIC change to [SL:MUSIC_GENRE pop ] [SL:MUSIC_TYPE songs ] ]
00005366.wav	Female	Yes	music	Play the latest album from Rihanna	[IN:PLAY_MUSIC Play the latest [SL:MUSIC_TYPE album ] from [SL:MUSIC_ARTIST_NAME Rihanna ] ]
00005367.wav	Female	Yes	music	Play some classical music	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE classical ] [SL:MUSIC_TYPE music ] ]
00005368.wav	Female	Yes	music	I want to hear some country music	[IN:PLAY_MUSIC I want to hear some [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00005369.wav	Female	Yes	music	Justin Timberlake songs	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Justin Timberlake ] [SL:MUSIC_TYPE songs ] ]
00005370.wav	Female	Yes	music	Play some workout music on Spotify	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE workout ] [SL:MUSIC_TYPE music ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00005371.wav	Male	Yes	music	play george michael playlist	[IN:PLAY_MUSIC play [SL:MUSIC_PLAYLIST_TITLE george michael ] [SL:MUSIC_TYPE playlist ] ]
00005372.wav	Male	Yes	music	Could this song be repeated again	[IN:REPLAY_MUSIC Could this [SL:MUSIC_TYPE song ] be repeated again ]
00005373.wav	Male	Yes	music	pause this song	[IN:PAUSE_MUSIC pause this [SL:MUSIC_TYPE song ] ]
00005374.wav	Male	Yes	music	Industrial bands	[IN:PLAY_MUSIC [SL:MUSIC_GENRE Industrial ] [SL:MUSIC_TYPE bands ] ]
00005375.wav	Male	Yes	music	Play ten best Celine Dion songs	[IN:PLAY_MUSIC Play ten best [SL:MUSIC_ARTIST_NAME Celine Dion ] [SL:MUSIC_TYPE songs ] ]
00005376.wav	Male	Yes	music	please pause this song	[IN:PAUSE_MUSIC please pause this [SL:MUSIC_TYPE song ] ]
00005377.wav	Male	Yes	music	Play Pitbull songs in a loop	[IN:LOOP_MUSIC Play [SL:MUSIC_ARTIST_NAME Pitbull ] [SL:MUSIC_TYPE songs ] in a loop ]
00005378.wav	Male	Yes	music	any john lennon tracks	[IN:PLAY_MUSIC any [SL:MUSIC_ARTIST_NAME john lennon ] [SL:MUSIC_TYPE tracks ] ]
00005379.wav	Male	Yes	music	Play Foo Fighters radio on Pandora	[IN:PLAY_MUSIC Play [SL:MUSIC_PLAYLIST_TITLE Foo Fighters ] [SL:MUSIC_TYPE radio ] on [SL:MUSIC_PROVIDER_NAME Pandora ] ]
00005380.wav	Male	Yes	music	I love this song please play it a lot	[IN:LIKE_MUSIC I love this [SL:MUSIC_TYPE song ] please play it a lot ]
00005381.wav	Male	Yes	music	play songs by Sting	[IN:PLAY_MUSIC play [SL:MUSIC_TYPE songs ] by [SL:MUSIC_ARTIST_NAME Sting ] ]
00005382.wav	Male	Yes	music	pause song	[IN:PAUSE_MUSIC pause [SL:MUSIC_TYPE song ] ]
00005383.wav	Male	Yes	music	Please play Imagine Dragons	[IN:PLAY_MUSIC Please play [SL:MUSIC_ARTIST_NAME Imagine Dragons ] ]
00005384.wav	Male	Yes	music	Play classic rock music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE classic rock ] [SL:MUSIC_TYPE music ] ]
00005385.wav	Male	Yes	music	repeat all songs	[IN:REPLAY_MUSIC repeat all [SL:MUSIC_TYPE songs ] ]
00005386.wav	Male	Yes	music	pull up discography for metallica	[IN:PLAY_MUSIC pull up [SL:MUSIC_GENRE discography ] for [SL:MUSIC_ARTIST_NAME metallica ] ]
00005387.wav	Male	Yes	music	skip song	[IN:SKIP_TRACK_MUSIC skip [SL:MUSIC_TYPE song ] ]
00005388.wav	Male	Yes	music	some old charlie daniels	[IN:PLAY_MUSIC some [SL:MUSIC_GENRE old ] [SL:MUSIC_ARTIST_NAME charlie daniels ] ]
00005389.wav	Male	Yes	music	I want to listen to some gospel music	[IN:PLAY_MUSIC I want to listen to some [SL:MUSIC_GENRE gospel ] [SL:MUSIC_TYPE music ] ]
00005390.wav	Male	Yes	music	Play Ed Sheeran s newest album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Ed Sheeran ] s newest [SL:MUSIC_TYPE album ] ]
00005391.wav	Female	Yes	music	I want to hear Kendrick Lamar s new album	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_ARTIST_NAME Kendrick Lamar ] s new [SL:MUSIC_TYPE album ] ]
00005392.wav	Female	Yes	music	Start a new channel	[IN:CREATE_PLAYLIST_MUSIC Start a new [SL:MUSIC_TYPE channel ] ]
00005393.wav	Female	Yes	music	Play some electronica music	[IN:PLAY_MUSIC Play some [SL:MUSIC_GENRE electronica ] [SL:MUSIC_TYPE music ] ]
00005394.wav	Female	Yes	music	shuffle this album	[IN:START_SHUFFLE_MUSIC shuffle this [SL:MUSIC_TYPE album ] ]
00005395.wav	Female	Yes	music	Skip to Korean music	[IN:PLAY_MUSIC Skip to [SL:MUSIC_GENRE Korean ] [SL:MUSIC_TYPE music ] ]
00005396.wav	Female	Yes	music	Skip this song and play Michael Jackson	[IN:PLAY_MUSIC Skip this [SL:MUSIC_TYPE song ] and play [SL:MUSIC_ARTIST_NAME Michael Jackson ] ]
00005398.wav	Female	Yes	music	Spotify top ten songs on this site for the month of August	[IN:PLAY_MUSIC [SL:MUSIC_PROVIDER_NAME Spotify ] [SL:MUSIC_PLAYLIST_TITLE top ten songs ] on this site for the month of August ]
00005397.wav	Female	Yes	music	skip song	[IN:SKIP_TRACK_MUSIC skip [SL:MUSIC_TYPE song ] ]
00005399.wav	Female	Yes	music	Remove that track	[IN:REMOVE_FROM_PLAYLIST_MUSIC Remove that [SL:MUSIC_TYPE track ] ]
00005400.wav	Female	Yes	music	Please play country music	[IN:PLAY_MUSIC Please play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00005401.wav	Male	Yes	music	play some dance music	[IN:PLAY_MUSIC play some [SL:MUSIC_GENRE dance ] [SL:MUSIC_TYPE music ] ]
00005402.wav	Male	Yes	music	please play country music on pandora	[IN:PLAY_MUSIC please play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] on [SL:MUSIC_PROVIDER_NAME pandora ] ]
00005403.wav	Male	Yes	music	Play Justin Bieber Album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Justin Bieber ] [SL:MUSIC_TYPE Album ] ]
00005405.wav	Male	Yes	music	repeat that last song	[IN:PREVIOUS_TRACK_MUSIC repeat that [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00005404.wav	Male	Yes	music	I want to hear Frank Sinatra on Pandora please	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_ARTIST_NAME Frank Sinatra ] on [SL:MUSIC_PROVIDER_NAME Pandora ] please ]
00005406.wav	Male	Yes	music	Play me some metal music	[IN:PLAY_MUSIC Play me some [SL:MUSIC_GENRE metal ] [SL:MUSIC_TYPE music ] ]
00005407.wav	Male	Yes	music	Play Madonna s latest album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME Madonna ] s latest [SL:MUSIC_TYPE album ] ]
00005408.wav	Male	Yes	music	Shuffle the songs	[IN:START_SHUFFLE_MUSIC Shuffle the [SL:MUSIC_TYPE songs ] ]
00005409.wav	Male	Yes	music	pause this song	[IN:PAUSE_MUSIC pause this [SL:MUSIC_TYPE song ] ]
00005410.wav	Male	Yes	music	can I listen to the last song	[IN:PREVIOUS_TRACK_MUSIC can I listen to the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00005411.wav	Male	Yes	music	please play me some highlife music	[IN:PLAY_MUSIC please play me some [SL:MUSIC_GENRE highlife ] [SL:MUSIC_TYPE music ] ]
00005412.wav	Male	Yes	music	skip this track	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE track ] ]
00005413.wav	Male	Yes	music	I want to listen to Lady Gaga latest album	[IN:PLAY_MUSIC I want to listen to [SL:MUSIC_ARTIST_NAME Lady Gaga ] latest [SL:MUSIC_TYPE album ] ]
00005414.wav	Male	Yes	music	Can I play Walk the Moon on Spotify	[IN:PLAY_MUSIC Can I play [SL:MUSIC_ARTIST_NAME Walk the Moon ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00005415.wav	Male	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00005416.wav	Male	Yes	music	skip this song	[IN:SKIP_TRACK_MUSIC skip this [SL:MUSIC_TYPE song ] ]
00005417.wav	Male	Yes	music	listen to muse last album on Spotify	[IN:PLAY_MUSIC listen to [SL:MUSIC_ARTIST_NAME muse ] last [SL:MUSIC_TYPE album ] on [SL:MUSIC_PROVIDER_NAME Spotify ] ]
00005418.wav	Male	Yes	music	play country music	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00005419.wav	Male	Yes	music	play some relaxing jazz	[IN:PLAY_MUSIC play some [SL:MUSIC_GENRE relaxing ] [SL:MUSIC_GENRE jazz ] ]
00005420.wav	Male	Yes	music	Repeat this playlist	[IN:REPLAY_MUSIC Repeat this [SL:MUSIC_TYPE playlist ] ]
00005422.wav	Male	Yes	music	Play rock music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] ]
00005423.wav	Male	Yes	music	Skip this song	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] ]
00005421.wav	Male	Yes	music	Play The Chainsmokers latest album	[IN:PLAY_MUSIC Play [SL:MUSIC_ARTIST_NAME The Chainsmokers ] latest [SL:MUSIC_TYPE album ] ]
00005424.wav	Male	Yes	music	Turn on a country song please	[IN:PLAY_MUSIC Turn on a [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE song ] please ]
00005425.wav	Male	Yes	music	Play this album on shuffle	[IN:START_SHUFFLE_MUSIC Play this [SL:MUSIC_TYPE album ] on shuffle ]
00005426.wav	Male	Yes	music	Find Eagles songs	[IN:PLAY_MUSIC Find [SL:MUSIC_ARTIST_NAME Eagles ] [SL:MUSIC_TYPE songs ] ]
00005427.wav	Male	Yes	music	Next track please	[IN:SKIP_TRACK_MUSIC [SL:ORDINAL Next ] [SL:MUSIC_TYPE track ] please ]
00005428.wav	Male	Yes	music	play this track again	[IN:REPLAY_MUSIC play this [SL:MUSIC_TYPE track ] again ]
00005429.wav	Male	Yes	music	Set the CD to replay this song again	[IN:REPLAY_MUSIC Set the CD to replay this [SL:MUSIC_TYPE song ] again ]
00005430.wav	Male	Yes	music	Replay the song three times	[IN:REPLAY_MUSIC Replay the [SL:MUSIC_TYPE song ] three times ]
00005431.wav	Female	Yes	music	Play Christmas music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE Christmas ] [SL:MUSIC_TYPE music ] ]
00005432.wav	Female	Yes	music	Skip this song please	[IN:SKIP_TRACK_MUSIC Skip this [SL:MUSIC_TYPE song ] please ]
00005433.wav	Female	Yes	music	can you please skip this song	[IN:SKIP_TRACK_MUSIC can you please skip this [SL:MUSIC_TYPE song ] ]
00005434.wav	Female	Yes	music	play my recently added music	[IN:PLAY_MUSIC play my recently added [SL:MUSIC_TYPE music ] ]
00005435.wav	Female	Yes	music	Shuffle the music list	[IN:START_SHUFFLE_MUSIC Shuffle the [SL:MUSIC_TYPE music list ] ]
00005436.wav	Female	Yes	music	play the recommended for you playlist	[IN:PLAY_MUSIC play the [SL:MUSIC_PLAYLIST_TITLE recommended for you ] [SL:MUSIC_TYPE playlist ] ]
00005437.wav	Female	Yes	music	Please play Maroon five s latest album	[IN:PLAY_MUSIC Please play [SL:MUSIC_ARTIST_NAME Maroon five ] s latest [SL:MUSIC_TYPE album ] ]
00005438.wav	Female	Yes	music	Find a Coldplay station	[IN:PLAY_MUSIC Find a [SL:MUSIC_ARTIST_NAME Coldplay ] [SL:MUSIC_TYPE station ] ]
00005439.wav	Female	Yes	music	Start a new playlist for romantic songs	[IN:CREATE_PLAYLIST_MUSIC Start a new [SL:MUSIC_TYPE playlist ] for [SL:MUSIC_GENRE romantic ] [SL:MUSIC_TYPE songs ] ]
00005440.wav	Female	Yes	music	play rock music	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE rock ] [SL:MUSIC_TYPE music ] ]
00005441.wav	Male	Yes	music	Add to My Favorites	[IN:ADD_TO_PLAYLIST_MUSIC Add to [SL:MUSIC_PLAYLIST_TITLE My Favorites ] ]
00005442.wav	Male	Yes	music	Repeat the last track	[IN:PREVIOUS_TRACK_MUSIC Repeat the [SL:ORDINAL last ] [SL:MUSIC_TYPE track ] ]
00005443.wav	Male	Yes	music	Please change station to Queen now	[IN:PLAY_MUSIC Please change [SL:MUSIC_TYPE station ] to [SL:MUSIC_PLAYLIST_TITLE Queen ] now ]
00005444.wav	Male	Yes	music	Stop playing this song please	[IN:STOP_MUSIC Stop playing this [SL:MUSIC_TYPE song ] please ]
00005445.wav	Male	Yes	music	skip track	[IN:SKIP_TRACK_MUSIC skip [SL:MUSIC_TYPE track ] ]
00005446.wav	Male	Yes	music	turn on my pandora station	[IN:PLAY_MUSIC turn on my [SL:MUSIC_PROVIDER_NAME pandora ] [SL:MUSIC_TYPE station ] ]
00005447.wav	Male	Yes	music	play classic rock	[IN:PLAY_MUSIC play [SL:MUSIC_GENRE classic rock ] ]
00005448.wav	Male	Yes	music	play despacito again	[IN:REPLAY_MUSIC play [SL:MUSIC_TRACK_TITLE despacito ] again ]
00005449.wav	Male	Yes	music	Shuffle the songs	[IN:START_SHUFFLE_MUSIC Shuffle the [SL:MUSIC_TYPE songs ] ]
00005450.wav	Male	Yes	music	add the song to my playlist	[IN:ADD_TO_PLAYLIST_MUSIC add the [SL:MUSIC_TYPE song ] to my [SL:MUSIC_TYPE playlist ] ]
00005451.wav	Female	Yes	music	delete that song	[IN:REMOVE_FROM_PLAYLIST_MUSIC delete that [SL:MUSIC_TYPE song ] ]
00005452.wav	Female	Yes	music	Stream a gospel music playlist	[IN:PLAY_MUSIC Stream a [SL:MUSIC_GENRE gospel ] [SL:MUSIC_TYPE music ] [SL:MUSIC_TYPE playlist ] ]
00005453.wav	Female	Yes	music	Play country music	[IN:PLAY_MUSIC Play [SL:MUSIC_GENRE country ] [SL:MUSIC_TYPE music ] ]
00005454.wav	Female	Yes	music	Play me some old school hip hop	[IN:PLAY_MUSIC Play me some [SL:MUSIC_GENRE old school hip hop ] ]
00005455.wav	Female	Yes	music	Play new hip hop music	[IN:PLAY_MUSIC Play new [SL:MUSIC_GENRE hip hop ] [SL:MUSIC_TYPE music ] ]
00005456.wav	Female	Yes	music	Please play me some Metallica Black album	[IN:PLAY_MUSIC Please play me some [SL:MUSIC_ARTIST_NAME Metallica ] [SL:MUSIC_ALBUM_TITLE Black ] [SL:MUSIC_TYPE album ] ]
00005457.wav	Female	Yes	music	Play that song again	[IN:REPLAY_MUSIC Play that [SL:MUSIC_TYPE song ] again ]
00005458.wav	Female	Yes	music	repeat the last song	[IN:PREVIOUS_TRACK_MUSIC repeat the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] ]
00005459.wav	Female	Yes	music	please play classic rock	[IN:PLAY_MUSIC please play [SL:MUSIC_GENRE classic rock ] ]
00005460.wav	Female	Yes	music	I want to hear some Billy Idol	[IN:PLAY_MUSIC I want to hear some [SL:MUSIC_ARTIST_NAME Billy Idol ] ]
00005461.wav	Male	Yes	music	Skip the next two songs	[IN:SKIP_TRACK_MUSIC Skip the [SL:ORDINAL next ] two [SL:MUSIC_TYPE songs ] ]
00005462.wav	Male	Yes	music	I want to hear Pink s latest album	[IN:PLAY_MUSIC I want to hear [SL:MUSIC_ARTIST_NAME Pink ] s latest [SL:MUSIC_TYPE album ] ]
00005463.wav	Male	Yes	music	can you skip this song	[IN:SKIP_TRACK_MUSIC can you skip this [SL:MUSIC_TYPE song ] ]
00005464.wav	Male	Yes	music	Please play ninety seconds music	[IN:PLAY_MUSIC Please play [SL:MUSIC_GENRE ninety seconds ] [SL:MUSIC_TYPE music ] ]
00005465.wav	Male	Yes	music	Play the last song again	[IN:PREVIOUS_TRACK_MUSIC Play the [SL:ORDINAL last ] [SL:MUSIC_TYPE song ] again ]
